sku,location,date,opening_on_hand,receipts,shipments,adjustments,closing_on_hand
MSD-2131,WH3,2026-04-07,1384,0,3,0,1381
MSD-2131,WH3,2026-04-08,1381,0,0,0,1381
MSD-2131,WH3,2026-04-09,1381,50,2,0,1429
MSD-2131,WH3,2026-04-10,1429,0,0,0,1429
MSD-2131,WH3,2026-04-11,1429,0,0,0,1429
MSD-2131,WH3,2026-04-12,1429,0,0,0,1429
MSD-2131,WH3,2026-04-13,1429,0,0,0,1429
MSD-2131,WH3,2026-04-14,1429,0,0,0,1429
MSD-2131,WH3,2026-04-15,1429,0,4,0,1425
MSD-2131,WH3,2026-04-16,1425,0,0,0,1425
MSD-2131,WH3,2026-04-17,1425,0,0,0,1425
MSD-2131,WH3,2026-04-18,1425,0,0,0,1425
MSD-2131,WH3,2026-04-19,1425,0,0,0,1425
MSD-2131,WH3,2026-04-20,1425,0,0,0,1425
MSD-2131,WH3,2026-04-21,1425,0,0,0,1425
MSD-2131,WH3,2026-04-22,1425,0,0,0,1425
MSD-2131,WH3,2026-04-23,1425,0,4,0,1421
MSD-2131,WH3,2026-04-24,1421,0,1,0,1420
MSD-2131,WH3,2026-04-25,1420,0,0,0,1420
MSD-2131,WH3,2026-04-26,1420,0,0,0,1420
MSD-2131,WH3,2026-04-27,1420,0,0,0,1420
MSD-2131,WH3,2026-04-28,1420,0,0,0,1420
MSD-2131,WH3,2026-04-29,1420,0,1,0,1419
MSD-2131,WH3,2026-04-30,1419,0,1,-6,1412
MSD-2131,WH3,2026-05-01,1412,0,0,0,1412
MSD-2131,WH3,2026-05-02,1412,0,0,4,1416
MSD-2131,WH3,2026-05-03,1416,0,0,0,1416
MSD-2131,WH3,2026-05-04,1416,0,0,0,1416
MSD-2131,WH3,2026-05-05,1416,0,0,0,1416
MSD-2131,WH3,2026-05-06,1416,0,4,0,1412
MSD-2131,WH3,2026-05-07,1412,0,0,0,1412
MSD-2131,WH3,2026-05-08,1412,0,0,0,1412
MSD-2131,WH3,2026-05-09,1412,100,0,0,1512
MSD-2131,WH3,2026-05-10,1512,0,0,0,1512
MSD-2131,WH3,2026-05-11,1512,0,0,0,1512
MSD-2131,WH3,2026-05-12,1512,0,0,0,1512
MSD-2131,WH3,2026-05-13,1512,0,1,0,1511
MSD-2131,WH3,2026-05-14,1511,0,3,0,1508
MSD-2131,WH3,2026-05-15,1508,0,0,0,1508
MSD-2131,WH3,2026-05-16,1508,0,0,0,1508
MSD-2131,WH3,2026-05-17,1508,0,0,0,1508
MSD-2131,WH3,2026-05-18,1508,0,4,0,1504
MSD-2131,WH3,2026-05-19,1504,0,3,0,1501
MSD-2131,WH3,2026-05-20,1501,0,0,0,1501
MSD-2131,WH3,2026-05-21,1501,0,0,0,1501
MSD-2131,WH3,2026-05-22,1501,0,0,0,1501
MSD-2131,WH3,2026-05-23,1501,0,0,0,1501
MSD-2131,WH3,2026-05-24,1501,0,0,0,1501
MSD-2131,WH3,2026-05-25,1501,0,0,0,1501
MSD-2131,WH3,2026-05-26,1501,0,0,0,1501
MSD-2131,WH3,2026-05-27,1501,0,0,0,1501
MSD-2131,WH3,2026-05-28,1501,0,0,0,1501
MSD-2131,WH3,2026-05-29,1501,0,0,0,1501
MSD-2131,WH3,2026-05-30,1501,0,0,0,1501
MSD-2131,WH3,2026-05-31,1501,0,0,0,1501
MSD-2131,WH3,2026-06-01,1501,0,3,0,1498
MSD-2131,WH3,2026-06-02,1498,0,0,0,1498
MSD-2131,WH3,2026-06-03,1498,0,0,0,1498
MSD-2131,WH3,2026-06-04,1498,0,1,0,1497
MSD-2131,WH3,2026-06-05,1497,0,0,0,1497
MSD-2131,WH3,2026-06-06,1497,0,0,0,1497
MSD-2131,WH3,2026-06-07,1497,0,0,6,1503
MSD-2131,WH3,2026-06-08,1503,0,0,0,1503
MSD-2131,WH3,2026-06-09,1503,0,0,0,1503
MSD-2131,WH3,2026-06-10,1503,0,4,0,1499
MSD-2131,WH3,2026-06-11,1499,0,0,0,1499
MSD-2131,WH3,2026-06-12,1499,0,4,0,1495
MSD-2131,WH3,2026-06-13,1495,0,0,0,1495
MSD-2131,WH3,2026-06-14,1495,0,0,0,1495
MSD-2131,WH3,2026-06-15,1495,0,0,0,1495
MSD-2131,WH3,2026-06-16,1495,0,4,0,1491
MSD-2131,WH3,2026-06-17,1491,0,0,0,1491
MSD-2131,WH3,2026-06-18,1491,200,0,0,1691
MSD-2131,WH3,2026-06-19,1691,0,0,0,1691
MSD-2131,WH3,2026-06-20,1691,0,0,0,1691
MSD-2131,WH3,2026-06-21,1691,0,0,0,1691
MSD-2131,WH3,2026-06-22,1691,0,0,0,1691
MSD-2131,WH3,2026-06-23,1691,0,0,0,1691
MSD-2131,WH3,2026-06-24,1691,0,0,0,1691
MSD-2131,WH3,2026-06-25,1691,0,0,0,1691
MSD-2131,WH3,2026-06-26,1691,0,0,0,1691
MSD-2131,WH3,2026-06-27,1691,0,0,0,1691
MSD-2131,WH3,2026-06-28,1691,0,0,0,1691
MSD-2131,WH3,2026-06-29,1691,0,0,0,1691
MSD-2131,WH3,2026-06-30,1691,200,0,0,1891
MSD-2131,WH3,2026-07-01,1891,0,4,0,1887
MSD-2131,WH3,2026-07-02,1887,0,0,0,1887
MSD-2131,WH3,2026-07-03,1887,0,0,0,1887
MSD-2131,WH3,2026-07-04,1887,0,0,0,1887
MSD-2131,WH3,2026-07-05,1887,0,0,0,1887
MSD-2131,WH3,2026-07-06,1887,0,3,0,1884
MSD-2131,WH3,2026-07-07,1884,0,3,0,1881
MSD-2131,WH3,2026-07-08,1881,0,1,0,1880
MSD-2131,WH3,2026-07-09,1880,0,0,0,1880
MSD-2131,WH3,2026-07-10,1880,0,0,0,1880
MSD-2131,WH3,2026-07-11,1880,0,0,0,1880
MSD-2131,WH3,2026-07-12,1880,0,0,0,1880
MSD-2131,WH3,2026-07-13,1880,0,4,0,1876
MSD-2131,WH3,2026-07-14,1876,0,0,0,1876
MSD-2131,WH3,2026-07-15,1876,0,4,0,1872
MSD-2131,WH3,2026-07-16,1872,0,0,0,1872
MSD-2131,WH3,2026-07-17,1872,0,3,0,1869
MSD-2131,WH3,2026-07-18,1869,0,0,0,1869
MSD-2131,WH3,2026-07-19,1869,0,0,0,1869
MSD-2131,WH3,2026-07-20,1869,0,0,0,1869
MSD-2131,WH3,2026-07-21,1869,0,0,0,1869
MSD-2131,WH3,2026-07-22,1869,0,4,0,1865
MSD-2131,WH3,2026-07-23,1865,0,0,0,1865
MSD-2131,WH3,2026-07-24,1865,0,0,0,1865
MSD-2131,WH3,2026-07-25,1865,0,0,0,1865
MSD-2131,WH3,2026-07-26,1865,0,0,0,1865
MSD-2131,WH3,2026-07-27,1865,0,0,0,1865
MSD-2131,WH3,2026-07-28,1865,0,0,0,1865
MSD-2131,WH3,2026-07-29,1865,0,0,0,1865
MSD-2131,WH3,2026-07-30,1865,0,0,0,1865
MSD-2131,WH3,2026-07-31,1865,50,0,0,1915
MSD-2131,WH3,2026-08-01,1915,0,0,0,1915
MSD-2131,WH3,2026-08-02,1915,0,0,0,1915
MSD-2131,WH3,2026-08-03,1915,0,0,0,1915
MSD-2131,WH3,2026-08-04,1915,0,1,0,1914
MSD-2131,WH3,2026-08-05,1914,0,0,0,1914
MSD-2131,WH3,2026-08-06,1914,0,4,0,1910
MSD-2131,WH3,2026-08-07,1910,0,3,0,1907
MSD-2131,WH3,2026-08-08,1907,0,0,0,1907
MSD-2131,WH3,2026-08-09,1907,50,0,0,1957
MSD-2131,WH3,2026-08-10,1957,0,0,0,1957
MSD-2131,WH3,2026-08-11,1957,0,0,0,1957
MSD-2131,WH3,2026-08-12,1957,0,0,0,1957
MSD-2131,WH3,2026-08-13,1957,0,0,0,1957
MSD-2131,WH3,2026-08-14,1957,0,0,0,1957
MSD-2131,WH3,2026-08-15,1957,0,0,0,1957
MSD-2131,WH3,2026-08-16,1957,0,0,0,1957
MSD-2131,WH3,2026-08-17,1957,0,4,0,1953
MSD-2131,WH3,2026-08-18,1953,0,3,0,1950
MSD-2131,WH3,2026-08-19,1950,0,1,0,1949
MSD-2131,WH3,2026-08-20,1949,0,3,0,1946
MSD-2131,WH3,2026-08-21,1946,0,0,0,1946
MSD-2131,WH3,2026-08-22,1946,0,0,0,1946
MSD-2131,WH3,2026-08-23,1946,0,0,0,1946
MSD-2131,WH3,2026-08-24,1946,0,4,0,1942
MSD-2131,WH3,2026-08-25,1942,0,2,0,1940
MSD-2131,WH3,2026-08-26,1940,0,0,0,1940
MSD-2131,WH3,2026-08-27,1940,0,0,0,1940
MSD-2131,WH3,2026-08-28,1940,50,2,0,1988
MSD-2131,WH3,2026-08-29,1988,0,0,0,1988
MSD-2131,WH3,2026-08-30,1988,0,0,0,1988
MSD-2131,WH3,2026-08-31,1988,0,0,-4,1984
MSD-2131,WH3,2026-09-01,1984,0,2,0,1982
MSD-2131,WH3,2026-09-02,1982,0,1,0,1981
MSD-2131,WH3,2026-09-03,1981,100,0,-5,2076
MSD-2131,WH3,2026-09-04,2076,0,0,0,2076
MSD-2131,WH3,2026-09-05,2076,0,0,0,2076
MSD-2131,WH3,2026-09-06,2076,0,0,0,2076
MSD-2131,WH3,2026-09-07,2076,0,0,0,2076
MSD-2131,WH3,2026-09-08,2076,0,0,0,2076
MSD-2131,WH1,2026-03-13,426,0,4,0,422
MSD-2131,WH1,2026-03-14,422,0,0,0,422
MSD-2131,WH1,2026-03-15,422,0,0,0,422
MSD-2131,WH1,2026-03-16,422,0,0,-2,420
MSD-2131,WH1,2026-03-17,420,0,0,0,420
MSD-2131,WH1,2026-03-18,420,0,0,0,420
MSD-2131,WH1,2026-03-19,420,0,0,0,420
MSD-2131,WH1,2026-03-20,420,0,4,0,416
MSD-2131,WH1,2026-03-21,416,0,0,0,416
MSD-2131,WH1,2026-03-22,416,0,0,0,416
MSD-2131,WH1,2026-03-23,416,0,2,0,414
MSD-2131,WH1,2026-03-24,414,0,2,0,412
MSD-2131,WH1,2026-03-25,412,0,0,0,412
MSD-2131,WH1,2026-03-26,412,0,0,0,412
MSD-2131,WH1,2026-03-27,412,0,4,0,408
MSD-2131,WH1,2026-03-28,408,0,0,0,408
MSD-2131,WH1,2026-03-29,408,0,0,0,408
MSD-2131,WH1,2026-03-30,408,0,7,0,401
MSD-2131,WH1,2026-03-31,401,0,0,0,401
MSD-2131,WH1,2026-04-01,401,0,0,0,401
MSD-2131,WH1,2026-04-02,401,0,2,0,399
MSD-2131,WH1,2026-04-03,399,0,0,0,399
MSD-2131,WH1,2026-04-04,399,0,0,0,399
MSD-2131,WH1,2026-04-05,399,0,0,0,399
MSD-2131,WH1,2026-04-06,399,0,0,0,399
MSD-2131,WH1,2026-04-07,399,0,0,0,399
MSD-2131,WH1,2026-04-08,399,0,0,0,399
MSD-2131,WH1,2026-04-09,399,0,0,0,399
MSD-2131,WH1,2026-04-10,399,0,1,0,398
MSD-2131,WH1,2026-04-11,398,0,0,0,398
MSD-2131,WH1,2026-04-12,398,0,0,0,398
MSD-2131,WH1,2026-04-13,398,0,4,0,394
MSD-2131,WH1,2026-04-14,394,0,0,0,394
MSD-2131,WH1,2026-04-15,394,0,2,0,392
MSD-2131,WH1,2026-04-16,392,0,0,0,392
MSD-2131,WH1,2026-04-17,392,0,0,0,392
MSD-2131,WH1,2026-04-18,392,0,0,0,392
MSD-2131,WH1,2026-04-19,392,0,0,0,392
MSD-2131,WH1,2026-04-20,392,0,2,0,390
MSD-2131,WH1,2026-04-21,390,0,0,0,390
MSD-2131,WH1,2026-04-22,390,0,3,0,387
MSD-2131,WH1,2026-04-23,387,0,6,0,381
MSD-2131,WH1,2026-04-24,381,0,0,0,381
MSD-2131,WH1,2026-04-25,381,0,0,0,381
MSD-2131,WH1,2026-04-26,381,0,0,0,381
MSD-2131,WH1,2026-04-27,381,0,0,0,381
MSD-2131,WH1,2026-04-28,381,0,6,0,375
MSD-2131,WH1,2026-04-29,375,0,0,0,375
MSD-2131,WH1,2026-04-30,375,0,0,0,375
MSD-2131,WH1,2026-05-01,375,0,0,0,375
MSD-2131,WH1,2026-05-02,375,0,0,0,375
MSD-2131,WH1,2026-05-03,375,0,0,0,375
MSD-2131,WH1,2026-05-04,375,0,4,0,371
MSD-2131,WH1,2026-05-05,371,0,6,0,365
MSD-2131,WH1,2026-05-06,365,0,0,0,365
MSD-2131,WH1,2026-05-07,365,0,1,0,364
MSD-2131,WH1,2026-05-08,364,0,4,0,360
MSD-2131,WH1,2026-05-09,360,0,0,0,360
MSD-2131,WH1,2026-05-10,360,0,0,0,360
MSD-2131,WH1,2026-05-11,360,0,4,0,356
MSD-2131,WH1,2026-05-12,356,0,2,0,354
MSD-2131,WH1,2026-05-13,354,0,0,0,354
MSD-2131,WH1,2026-05-14,354,0,0,0,354
MSD-2131,WH1,2026-05-15,354,0,0,0,354
MSD-2131,WH1,2026-05-16,354,0,0,0,354
MSD-2131,WH1,2026-05-17,354,0,0,0,354
MSD-2131,WH1,2026-05-18,354,0,2,0,352
MSD-2131,WH1,2026-05-19,352,0,2,0,350
MSD-2131,WH1,2026-05-20,350,0,0,0,350
MSD-2131,WH1,2026-05-21,350,0,3,0,347
MSD-2131,WH1,2026-05-22,347,0,2,0,345
MSD-2131,WH1,2026-05-23,345,0,0,0,345
MSD-2131,WH1,2026-05-24,345,0,0,0,345
MSD-2131,WH1,2026-05-25,345,0,0,0,345
MSD-2131,WH1,2026-05-26,345,0,2,0,343
MSD-2131,WH1,2026-05-27,343,0,4,0,339
MSD-2131,WH1,2026-05-28,339,100,4,0,435
MSD-2131,WH1,2026-05-29,435,0,0,0,435
MSD-2131,WH1,2026-05-30,435,0,0,0,435
MSD-2131,WH1,2026-05-31,435,0,0,0,435
MSD-2131,WH1,2026-06-01,435,0,0,0,435
MSD-2131,WH1,2026-06-02,435,0,4,0,431
MSD-2131,WH1,2026-06-03,431,0,2,0,429
MSD-2131,WH1,2026-06-04,429,0,3,0,426
MSD-2131,WH1,2026-06-05,426,0,0,0,426
MSD-2131,WH1,2026-06-06,426,0,0,0,426
MSD-2131,WH1,2026-06-07,426,0,0,0,426
MSD-2131,WH1,2026-06-08,426,0,0,0,426
MSD-2131,WH1,2026-06-09,426,0,2,0,424
MSD-2131,WH1,2026-06-10,424,0,0,0,424
MSD-2131,WH1,2026-06-11,424,0,0,0,424
MSD-2131,WH1,2026-06-12,424,0,0,0,424
MSD-2131,WH1,2026-06-13,424,0,0,-1,423
MSD-2131,WH1,2026-06-14,423,0,0,0,423
MSD-2131,WH1,2026-06-15,423,0,1,0,422
MSD-2131,WH1,2026-06-16,422,0,0,3,425
MSD-2131,WH1,2026-06-17,425,0,0,0,425
MSD-2131,WH1,2026-06-18,425,0,3,0,422
MSD-2131,WH1,2026-06-19,422,0,0,0,422
MSD-2131,WH1,2026-06-20,422,0,0,0,422
MSD-2131,WH1,2026-06-21,422,0,0,0,422
MSD-2131,WH1,2026-06-22,422,0,3,0,419
MSD-2131,WH1,2026-06-23,419,0,0,0,419
MSD-2131,WH1,2026-06-24,419,0,2,0,417
MSD-2131,WH1,2026-06-25,417,0,3,0,414
MSD-2131,WH1,2026-06-26,414,0,2,-1,411
MSD-2131,WH1,2026-06-27,411,0,0,0,411
MSD-2131,WH1,2026-06-28,411,0,0,0,411
MSD-2131,WH1,2026-06-29,411,0,0,0,411
MSD-2131,WH1,2026-06-30,411,0,2,0,409
MSD-2131,WH1,2026-07-01,409,0,0,0,409
MSD-2131,WH1,2026-07-02,409,0,0,0,409
MSD-2131,WH1,2026-07-03,409,0,0,0,409
MSD-2131,WH1,2026-07-04,409,0,0,0,409
MSD-2131,WH1,2026-07-05,409,0,0,0,409
MSD-2131,WH1,2026-07-06,409,0,0,0,409
MSD-2131,WH1,2026-07-07,409,0,1,0,408
MSD-2131,WH1,2026-07-08,408,0,5,0,403
MSD-2131,WH1,2026-07-09,403,100,0,0,503
MSD-2131,WH1,2026-07-10,503,0,0,0,503
MSD-2131,WH1,2026-07-11,503,0,0,0,503
MSD-2131,WH1,2026-07-12,503,0,0,0,503
MSD-2131,WH1,2026-07-13,503,0,3,0,500
MSD-2131,WH1,2026-07-14,500,0,0,0,500
MSD-2131,WH1,2026-07-15,500,0,0,0,500
MSD-2131,WH1,2026-07-16,500,0,0,0,500
MSD-2131,WH1,2026-07-17,500,0,0,0,500
MSD-2131,WH1,2026-07-18,500,0,0,0,500
MSD-2131,WH1,2026-07-19,500,0,0,0,500
MSD-2131,WH1,2026-07-20,500,0,0,0,500
MSD-2131,WH1,2026-07-21,500,0,0,0,500
MSD-2131,WH1,2026-07-22,500,0,0,0,500
MSD-2131,WH1,2026-07-23,500,0,4,0,496
MSD-2131,WH1,2026-07-24,496,0,0,0,496
MSD-2131,WH1,2026-07-25,496,0,0,0,496
MSD-2131,WH1,2026-07-26,496,0,0,0,496
MSD-2131,WH1,2026-07-27,496,0,0,0,496
MSD-2131,WH1,2026-07-28,496,100,0,0,596
MSD-2131,WH1,2026-07-29,596,0,2,0,594
MSD-2131,WH1,2026-07-30,594,0,0,0,594
MSD-2131,WH1,2026-07-31,594,0,5,0,589
MSD-2131,WH1,2026-08-01,589,0,0,0,589
MSD-2131,WH1,2026-08-02,589,0,0,0,589
MSD-2131,WH1,2026-08-03,589,50,0,0,639
MSD-2131,WH1,2026-08-04,639,0,0,0,639
MSD-2131,WH1,2026-08-05,639,0,4,0,635
MSD-2131,WH1,2026-08-06,635,0,0,0,635
MSD-2131,WH1,2026-08-07,635,0,0,0,635
MSD-2131,WH1,2026-08-08,635,200,0,0,835
MSD-2131,WH1,2026-08-09,835,0,0,0,835
MSD-2131,WH1,2026-08-10,835,0,1,0,834
MSD-2131,WH1,2026-08-11,834,0,0,0,834
MSD-2131,WH1,2026-08-12,834,0,0,-5,829
MSD-2131,WH1,2026-08-13,829,0,0,0,829
MSD-2131,WH1,2026-08-14,829,0,5,0,824
MSD-2131,WH1,2026-08-15,824,0,0,0,824
MSD-2131,WH1,2026-08-16,824,0,0,0,824
MSD-2131,WH1,2026-08-17,824,0,0,0,824
MSD-2131,WH1,2026-08-18,824,0,4,0,820
MSD-2131,WH1,2026-08-19,820,0,0,0,820
MSD-2131,WH1,2026-08-20,820,0,0,0,820
MSD-2131,WH1,2026-08-21,820,0,4,0,816
MSD-2131,WH1,2026-08-22,816,0,0,0,816
MSD-2131,WH1,2026-08-23,816,0,0,0,816
MSD-2131,WH1,2026-08-24,816,0,0,0,816
MSD-2131,WH1,2026-08-25,816,0,0,0,816
MSD-2131,WH1,2026-08-26,816,0,4,0,812
MSD-2131,WH1,2026-08-27,812,0,3,0,809
MSD-2131,WH1,2026-08-28,809,0,0,0,809
MSD-2131,WH1,2026-08-29,809,0,0,0,809
MSD-2131,WH1,2026-08-30,809,0,0,0,809
MSD-2131,WH1,2026-08-31,809,0,6,0,803
MSD-2131,WH1,2026-09-01,803,0,0,0,803
MSD-2131,WH1,2026-09-02,803,0,0,0,803
MSD-2131,WH1,2026-09-03,803,0,0,0,803
MSD-2131,WH1,2026-09-04,803,0,0,0,803
MSD-2131,WH1,2026-09-05,803,0,0,0,803
MSD-2131,WH1,2026-09-06,803,0,0,0,803
MSD-2131,WH1,2026-09-07,803,0,2,0,801
MSD-2131,WH1,2026-09-08,801,0,0,0,801
MSD-2132,WH1,2026-03-13,166,0,3,0,161
MSD-2132,WH1,2026-03-14,161,0,0,0,161
MSD-2132,WH1,2026-03-15,161,0,0,0,161
MSD-2132,WH1,2026-03-16,161,0,8,0,152
MSD-2132,WH1,2026-03-17,152,0,9,0,143
MSD-2132,WH1,2026-03-18,143,0,8,-1,133
MSD-2132,WH1,2026-03-19,133,0,5,0,128
MSD-2132,WH1,2026-03-20,128,50,2,0,176
MSD-2132,WH1,2026-03-21,176,0,0,0,176
MSD-2132,WH1,2026-03-22,176,0,0,0,176
MSD-2132,WH1,2026-03-23,176,0,10,0,166
MSD-2132,WH1,2026-03-24,166,0,6,0,159
MSD-2132,WH1,2026-03-25,159,0,10,0,149
MSD-2132,WH1,2026-03-26,149,0,5,0,143
MSD-2132,WH1,2026-03-27,143,0,9,0,134
MSD-2132,WH1,2026-03-28,134,0,0,-6,128
MSD-2132,WH1,2026-03-29,128,0,0,0,127
MSD-2132,WH1,2026-03-30,127,0,10,0,116
MSD-2132,WH1,2026-03-31,116,0,8,0,107
MSD-2132,WH1,2026-04-01,107,0,7,0,100
MSD-2132,WH1,2026-04-02,100,0,4,0,96
MSD-2132,WH1,2026-04-03,96,0,8,0,87
MSD-2132,WH1,2026-04-04,87,0,0,0,86
MSD-2132,WH1,2026-04-05,86,0,0,0,86
MSD-2132,WH1,2026-04-06,86,0,11,0,75
MSD-2132,WH1,2026-04-07,75,0,6,0,69
MSD-2132,WH1,2026-04-08,69,0,9,0,59
MSD-2132,WH1,2026-04-09,59,0,6,0,52
MSD-2132,WH1,2026-04-10,52,0,8,0,44
MSD-2132,WH1,2026-04-11,44,0,0,0,42
MSD-2132,WH1,2026-04-12,42,0,0,0,42
MSD-2132,WH1,2026-04-13,42,0,8,0,33
MSD-2132,WH1,2026-04-14,33,0,9,0,24
MSD-2132,WH1,2026-04-15,24,0,8,0,16
MSD-2132,WH1,2026-04-16,16,0,8,0,8
MSD-2132,WH1,2026-04-17,8,0,4,4,8
MSD-2132,WH1,2026-04-18,8,0,0,0,7
MSD-2132,WH1,2026-04-19,7,0,0,0,7
MSD-2132,WH1,2026-04-20,10,0,10,0,0
MSD-2132,WH1,2026-04-21,11,0,10,0,0
MSD-2132,WH1,2026-04-22,3,0,5,2,0
MSD-2132,WH1,2026-04-23,0,200,8,0,192
MSD-2132,WH1,2026-04-24,192,0,8,0,183
MSD-2132,WH1,2026-04-25,183,0,0,0,182
MSD-2132,WH1,2026-04-26,182,0,0,0,182
MSD-2132,WH1,2026-04-27,182,0,12,0,170
MSD-2132,WH1,2026-04-28,170,0,10,0,160
MSD-2132,WH1,2026-04-29,160,0,9,0,151
MSD-2132,WH1,2026-04-30,151,0,4,0,146
MSD-2132,WH1,2026-05-01,146,0,7,0,139
MSD-2132,WH1,2026-05-02,139,0,0,0,138
MSD-2132,WH1,2026-05-03,138,0,0,0,137
MSD-2132,WH1,2026-05-04,137,0,8,0,128
MSD-2132,WH1,2026-05-05,128,0,10,0,117
MSD-2132,WH1,2026-05-06,117,0,10,0,106
MSD-2132,WH1,2026-05-07,106,0,6,0,100
MSD-2132,WH1,2026-05-08,100,200,3,0,295
MSD-2132,WH1,2026-05-09,295,0,0,0,294
MSD-2132,WH1,2026-05-10,294,0,0,0,293
MSD-2132,WH1,2026-05-11,293,0,7,0,286
MSD-2132,WH1,2026-05-12,286,0,11,0,275
MSD-2132,WH1,2026-05-13,275,0,5,0,269
MSD-2132,WH1,2026-05-14,269,0,8,0,260
MSD-2132,WH1,2026-05-15,260,0,2,0,257
MSD-2132,WH1,2026-05-16,257,0,0,0,257
MSD-2132,WH1,2026-05-17,257,0,0,0,257
MSD-2132,WH1,2026-05-18,257,0,10,0,245
MSD-2132,WH1,2026-05-19,245,0,9,0,236
MSD-2132,WH1,2026-05-20,236,0,8,0,227
MSD-2132,WH1,2026-05-21,227,0,7,0,220
MSD-2132,WH1,2026-05-22,220,0,8,0,211
MSD-2132,WH1,2026-05-23,211,0,0,0,211
MSD-2132,WH1,2026-05-24,211,0,0,0,211
MSD-2132,WH1,2026-05-25,211,0,6,0,205
MSD-2132,WH1,2026-05-26,205,0,12,0,193
MSD-2132,WH1,2026-05-27,193,0,7,0,186
MSD-2132,WH1,2026-05-28,186,0,4,0,182
MSD-2132,WH1,2026-05-29,182,0,9,0,172
MSD-2132,WH1,2026-05-30,172,0,0,0,172
MSD-2132,WH1,2026-05-31,172,0,0,0,172
MSD-2132,WH1,2026-06-01,172,0,7,0,164
MSD-2132,WH1,2026-06-02,164,0,7,0,156
MSD-2132,WH1,2026-06-03,156,0,9,0,145
MSD-2132,WH1,2026-06-04,145,0,4,0,140
MSD-2132,WH1,2026-06-05,140,0,8,0,132
MSD-2132,WH1,2026-06-06,132,0,0,0,131
MSD-2132,WH1,2026-06-07,131,0,0,0,129
MSD-2132,WH1,2026-06-08,129,200,5,0,324
MSD-2132,WH1,2026-06-09,324,0,11,0,313
MSD-2132,WH1,2026-06-10,313,0,7,0,306
MSD-2132,WH1,2026-06-11,306,0,8,0,297
MSD-2132,WH1,2026-06-12,297,0,9,0,288
MSD-2132,WH1,2026-06-13,288,0,0,0,287
MSD-2132,WH1,2026-06-14,287,0,0,0,286
MSD-2132,WH1,2026-06-15,286,0,14,0,271
MSD-2132,WH1,2026-06-16,271,0,13,0,258
MSD-2132,WH1,2026-06-17,258,0,6,0,251
MSD-2132,WH1,2026-06-18,251,0,6,0,244
MSD-2132,WH1,2026-06-19,244,0,12,0,231
MSD-2132,WH1,2026-06-20,231,0,0,0,230
MSD-2132,WH1,2026-06-21,230,0,0,0,229
MSD-2132,WH1,2026-06-22,229,0,5,0,222
MSD-2132,WH1,2026-06-23,222,0,10,4,215
MSD-2132,WH1,2026-06-24,215,0,6,-4,205
MSD-2132,WH1,2026-06-25,205,0,8,0,197
MSD-2132,WH1,2026-06-26,197,0,5,0,191
MSD-2132,WH1,2026-06-27,191,0,0,0,190
MSD-2132,WH1,2026-06-28,190,0,0,0,189
MSD-2132,WH1,2026-06-29,189,0,14,-5,169
MSD-2132,WH1,2026-06-30,169,0,11,0,158
MSD-2132,WH1,2026-07-01,158,0,11,0,146
MSD-2132,WH1,2026-07-02,146,0,10,0,136
MSD-2132,WH1,2026-07-03,136,0,6,0,131
MSD-2132,WH1,2026-07-04,131,0,0,0,130
MSD-2132,WH1,2026-07-05,130,0,0,0,130
MSD-2132,WH1,2026-07-06,130,0,10,0,119
MSD-2132,WH1,2026-07-07,119,0,10,0,109
MSD-2132,WH1,2026-07-08,109,0,3,0,106
MSD-2132,WH1,2026-07-09,106,0,6,0,99
MSD-2132,WH1,2026-07-10,99,0,7,0,91
MSD-2132,WH1,2026-07-11,91,0,0,0,90
MSD-2132,WH1,2026-07-12,90,0,0,0,90
MSD-2132,WH1,2026-07-13,90,0,11,0,78
MSD-2132,WH1,2026-07-14,78,0,7,0,70
MSD-2132,WH1,2026-07-15,70,0,5,0,65
MSD-2132,WH1,2026-07-16,65,50,6,0,109
MSD-2132,WH1,2026-07-17,109,0,13,0,95
MSD-2132,WH1,2026-07-18,95,0,0,3,97
MSD-2132,WH1,2026-07-19,97,0,0,0,95
MSD-2132,WH1,2026-07-20,95,0,10,0,84
MSD-2132,WH1,2026-07-21,84,0,10,0,73
MSD-2132,WH1,2026-07-22,73,0,10,0,62
MSD-2132,WH1,2026-07-23,62,0,7,0,55
MSD-2132,WH1,2026-07-24,55,100,5,0,149
MSD-2132,WH1,2026-07-25,149,0,0,0,148
MSD-2132,WH1,2026-07-26,148,0,0,0,147
MSD-2132,WH1,2026-07-27,147,0,14,0,133
MSD-2132,WH1,2026-07-28,133,0,7,0,126
MSD-2132,WH1,2026-07-29,126,0,10,0,116
MSD-2132,WH1,2026-07-30,116,0,8,0,108
MSD-2132,WH1,2026-07-31,108,0,11,0,95
MSD-2132,WH1,2026-08-01,95,0,0,0,94
MSD-2132,WH1,2026-08-02,94,0,0,0,93
MSD-2132,WH1,2026-08-03,93,0,12,0,81
MSD-2132,WH1,2026-08-04,81,0,8,0,73
MSD-2132,WH1,2026-08-05,73,0,10,0,62
MSD-2132,WH1,2026-08-06,62,0,8,0,54
MSD-2132,WH1,2026-08-07,54,0,8,0,46
MSD-2132,WH1,2026-08-08,46,0,0,0,46
MSD-2132,WH1,2026-08-09,46,0,0,2,47
MSD-2132,WH1,2026-08-10,47,0,15,0,31
MSD-2132,WH1,2026-08-11,31,0,13,0,17
